total_rps:772.1; ('/recommendations','GET')_rps:308.7;('/recommendations','GET')_p95:11571.9;('/recommendations','GET')_p99:11886.5;('/recommendations','GET')_avg:6467.4; ('/user','POST')_rps:3.3;('/user','POST')_p95:11572.6;('/user','POST')_p99:11889.5;('/user','POST')_avg:6470.6; ('/hotels','GET')_rps:456.6;('/hotels','GET')_p95:11571.9;('/hotels','GET')_p99:11886.7;('/hotels','GET')_avg:6475.6; ('/reservation','POST')_rps:3.5;('/reservation','POST')_p95:11570.9;('/reservation','POST')_p99:11885.3;('/reservation','POST')_avg:6492.6
total_rps:626.0; ('/recommendations','GET')_rps:245.3;('/recommendations','GET')_p95:11571.7;('/recommendations','GET')_p99:11886.4;('/recommendations','GET')_avg:6457.9; ('/user','POST')_rps:2.9;('/user','POST')_p95:11572.6;('/user','POST')_p99:11889.4;('/user','POST')_avg:6461.8; ('/hotels','GET')_rps:374.9;('/hotels','GET')_p95:11571.7;('/hotels','GET')_p99:11886.6;('/hotels','GET')_avg:6466.1; ('/reservation','POST')_rps:2.9;('/reservation','POST')_p95:11570.8;('/reservation','POST')_p99:11885.2;('/reservation','POST')_avg:6483.5
total_rps:491.3; ('/recommendations','GET')_rps:194.1;('/recommendations','GET')_p95:11571.5;('/recommendations','GET')_p99:11886.2;('/recommendations','GET')_avg:6450.6; ('/user','POST')_rps:2.1;('/user','POST')_p95:11572.5;('/user','POST')_p99:11889.4;('/user','POST')_avg:6455.7; ('/hotels','GET')_rps:292.9;('/hotels','GET')_p95:11571.5;('/hotels','GET')_p99:11886.5;('/hotels','GET')_avg:6459.0; ('/reservation','POST')_rps:2.1;('/reservation','POST')_p95:11570.7;('/reservation','POST')_p99:11885.1;('/reservation','POST')_avg:6477.8
total_rps:458.1; ('/recommendations','GET')_rps:178.0;('/recommendations','GET')_p95:11571.3;('/recommendations','GET')_p99:11886.1;('/recommendations','GET')_avg:6444.0; ('/user','POST')_rps:2.5;('/user','POST')_p95:11572.2;('/user','POST')_p99:11889.4;('/user','POST')_avg:6449.0; ('/hotels','GET')_rps:275.6;('/hotels','GET')_p95:11571.4;('/hotels','GET')_p99:11886.4;('/hotels','GET')_avg:6452.3; ('/reservation','POST')_rps:2.0;('/reservation','POST')_p95:11570.6;('/reservation','POST')_p99:11885.0;('/reservation','POST')_avg:6471.9
total_rps:428.5; ('/recommendations','GET')_rps:168.2;('/recommendations','GET')_p95:11571.2;('/recommendations','GET')_p99:11886.0;('/recommendations','GET')_avg:6437.9; ('/user','POST')_rps:2.4;('/user','POST')_p95:11571.9;('/user','POST')_p99:11889.2;('/user','POST')_avg:6442.4; ('/hotels','GET')_rps:255.5;('/hotels','GET')_p95:11571.2;('/hotels','GET')_p99:11886.3;('/hotels','GET')_avg:6446.2; ('/reservation','POST')_rps:2.4;('/reservation','POST')_p95:11570.2;('/reservation','POST')_p99:11884.9;('/reservation','POST')_avg:6465.2
total_rps:510.9; ('/recommendations','GET')_rps:201.3;('/recommendations','GET')_p95:11571.1;('/recommendations','GET')_p99:11886.0;('/recommendations','GET')_avg:6430.4; ('/user','POST')_rps:2.9;('/user','POST')_p95:11571.8;('/user','POST')_p99:11888.8;('/user','POST')_avg:6434.2; ('/hotels','GET')_rps:303.6;('/hotels','GET')_p95:11571.1;('/hotels','GET')_p99:11886.2;('/hotels','GET')_avg:6438.8; ('/reservation','POST')_rps:3.2;('/reservation','POST')_p95:11570.0;('/reservation','POST')_p99:11884.9;('/reservation','POST')_avg:6455.5
total_rps:1371.6; ('/recommendations','GET')_rps:530.0;('/recommendations','GET')_p95:11570.7;('/recommendations','GET')_p99:11885.8;('/recommendations','GET')_avg:6420.8; ('/user','POST')_rps:6.6;('/user','POST')_p95:11571.6;('/user','POST')_p99:11888.4;('/user','POST')_avg:6424.5; ('/hotels','GET')_rps:827.8;('/hotels','GET')_p95:11570.7;('/hotels','GET')_p99:11886.0;('/hotels','GET')_avg:6429.0; ('/reservation','POST')_rps:7.2;('/reservation','POST')_p95:11569.7;('/reservation','POST')_p99:11884.7;('/reservation','POST')_avg:6445.2
total_rps:2001.9; ('/recommendations','GET')_rps:768.3;('/recommendations','GET')_p95:11570.0;('/recommendations','GET')_p99:11885.5;('/recommendations','GET')_avg:6417.2; ('/user','POST')_rps:10.1;('/user','POST')_p95:11571.3;('/user','POST')_p99:11887.9;('/user','POST')_avg:6419.6; ('/hotels','GET')_rps:1214.3;('/hotels','GET')_p95:11570.0;('/hotels','GET')_p99:11885.7;('/hotels','GET')_avg:6425.4; ('/reservation','POST')_rps:9.1;('/reservation','POST')_p95:11568.9;('/reservation','POST')_p99:11884.6;('/reservation','POST')_avg:6443.8
total_rps:1034.3; ('/recommendations','GET')_rps:402.8;('/recommendations','GET')_p95:11569.6;('/recommendations','GET')_p99:11885.2;('/recommendations','GET')_avg:6403.3; ('/user','POST')_rps:6.7;('/user','POST')_p95:11571.0;('/user','POST')_p99:11887.5;('/user','POST')_avg:6401.7; ('/hotels','GET')_rps:618.5;('/hotels','GET')_p95:11569.6;('/hotels','GET')_p99:11885.6;('/hotels','GET')_avg:6411.5; ('/reservation','POST')_rps:6.3;('/reservation','POST')_p95:11568.4;('/reservation','POST')_p99:11884.5;('/reservation','POST')_avg:6426.8
total_rps:599.2; ('/recommendations','GET')_rps:228.5;('/recommendations','GET')_p95:11569.4;('/recommendations','GET')_p99:11885.1;('/recommendations','GET')_avg:6394.7; ('/user','POST')_rps:2.7;('/user','POST')_p95:11570.9;('/user','POST')_p99:11887.3;('/user','POST')_avg:6393.9; ('/hotels','GET')_rps:365.5;('/hotels','GET')_p95:11569.4;('/hotels','GET')_p99:11885.4;('/hotels','GET')_avg:6402.6; ('/reservation','POST')_rps:2.6;('/reservation','POST')_p95:11568.2;('/reservation','POST')_p99:11884.5;('/reservation','POST')_avg:6419.1
total_rps:552.1; ('/recommendations','GET')_rps:219.5;('/recommendations','GET')_p95:11569.3;('/recommendations','GET')_p99:11884.9;('/recommendations','GET')_avg:6386.5; ('/user','POST')_rps:2.5;('/user','POST')_p95:11570.8;('/user','POST')_p99:11887.2;('/user','POST')_avg:6386.5; ('/hotels','GET')_rps:327.2;('/hotels','GET')_p95:11569.2;('/hotels','GET')_p99:11885.3;('/hotels','GET')_avg:6394.7; ('/reservation','POST')_rps:2.9;('/reservation','POST')_p95:11568.0;('/reservation','POST')_p99:11884.4;('/reservation','POST')_avg:6410.7
total_rps:449.7; ('/recommendations','GET')_rps:176.7;('/recommendations','GET')_p95:11569.1;('/recommendations','GET')_p99:11884.8;('/recommendations','GET')_avg:6380.2; ('/user','POST')_rps:2.6;('/user','POST')_p95:11570.4;('/user','POST')_p99:11887.1;('/user','POST')_avg:6379.1; ('/hotels','GET')_rps:268.0;('/hotels','GET')_p95:11569.1;('/hotels','GET')_p99:11885.2;('/hotels','GET')_avg:6388.4; ('/reservation','POST')_rps:2.3;('/reservation','POST')_p95:11567.8;('/reservation','POST')_p99:11884.4;('/reservation','POST')_avg:6404.2
total_rps:477.6; ('/recommendations','GET')_rps:186.0;('/recommendations','GET')_p95:11569.0;('/recommendations','GET')_p99:11884.7;('/recommendations','GET')_avg:6373.5; ('/user','POST')_rps:2.3;('/user','POST')_p95:11570.3;('/user','POST')_p99:11887.1;('/user','POST')_avg:6373.0; ('/hotels','GET')_rps:286.5;('/hotels','GET')_p95:11569.0;('/hotels','GET')_p99:11885.1;('/hotels','GET')_avg:6381.7; ('/reservation','POST')_rps:2.8;('/reservation','POST')_p95:11567.6;('/reservation','POST')_p99:11884.4;('/reservation','POST')_avg:6396.4
total_rps:412.0; ('/recommendations','GET')_rps:161.1;('/recommendations','GET')_p95:11568.8;('/recommendations','GET')_p99:11884.6;('/recommendations','GET')_avg:6367.9; ('/user','POST')_rps:2.1;('/user','POST')_p95:11570.1;('/user','POST')_p99:11887.0;('/user','POST')_avg:6367.3; ('/hotels','GET')_rps:247.5;('/hotels','GET')_p95:11568.8;('/hotels','GET')_p99:11885.0;('/hotels','GET')_avg:6376.1; ('/reservation','POST')_rps:1.3;('/reservation','POST')_p95:11567.4;('/reservation','POST')_p99:11884.4;('/reservation','POST')_avg:6392.8
total_rps:1198.8; ('/recommendations','GET')_rps:467.9;('/recommendations','GET')_p95:11568.4;('/recommendations','GET')_p99:11884.4;('/recommendations','GET')_avg:6355.7; ('/user','POST')_rps:6.1;('/user','POST')_p95:11569.7;('/user','POST')_p99:11887.0;('/user','POST')_avg:6354.7; ('/hotels','GET')_rps:719.9;('/hotels','GET')_p95:11568.4;('/hotels','GET')_p99:11884.7;('/hotels','GET')_avg:6363.9; ('/reservation','POST')_rps:4.9;('/reservation','POST')_p95:11566.9;('/reservation','POST')_p99:11884.3;('/reservation','POST')_avg:6381.7
total_rps:2004.0; ('/recommendations','GET')_rps:787.1;('/recommendations','GET')_p95:11567.6;('/recommendations','GET')_p99:11883.9;('/recommendations','GET')_avg:6350.3; ('/user','POST')_rps:10.4;('/user','POST')_p95:11568.8;('/user','POST')_p99:11886.5;('/user','POST')_avg:6349.9; ('/hotels','GET')_rps:1196.7;('/hotels','GET')_p95:11567.6;('/hotels','GET')_p99:11884.2;('/hotels','GET')_avg:6358.8; ('/reservation','POST')_rps:9.7;('/reservation','POST')_p95:11565.2;('/reservation','POST')_p99:11883.8;('/reservation','POST')_avg:6376.3
total_rps:1186.0; ('/recommendations','GET')_rps:471.9;('/recommendations','GET')_p95:11567.2;('/recommendations','GET')_p99:11883.7;('/recommendations','GET')_avg:6335.3; ('/user','POST')_rps:5.6;('/user','POST')_p95:11568.5;('/user','POST')_p99:11886.2;('/user','POST')_avg:6335.6; ('/hotels','GET')_rps:703.3;('/hotels','GET')_p95:11567.1;('/hotels','GET')_p99:11884.0;('/hotels','GET')_avg:6344.3; ('/reservation','POST')_rps:5.2;('/reservation','POST')_p95:11564.0;('/reservation','POST')_p99:11883.8;('/reservation','POST')_avg:6363.6
total_rps:714.9; ('/recommendations','GET')_rps:278.3;('/recommendations','GET')_p95:11566.8;('/recommendations','GET')_p99:11883.6;('/recommendations','GET')_avg:6325.0; ('/user','POST')_rps:4.1;('/user','POST')_p95:11568.0;('/user','POST')_p99:11885.9;('/user','POST')_avg:6323.6; ('/hotels','GET')_rps:429.3;('/hotels','GET')_p95:11566.8;('/hotels','GET')_p99:11883.9;('/hotels','GET')_avg:6333.9; ('/reservation','POST')_rps:3.2;('/reservation','POST')_p95:11563.4;('/reservation','POST')_p99:11883.8;('/reservation','POST')_avg:6354.0
total_rps:597.3; ('/recommendations','GET')_rps:229.1;('/recommendations','GET')_p95:11566.5;('/recommendations','GET')_p99:11883.5;('/recommendations','GET')_avg:6316.7; ('/user','POST')_rps:2.8;('/user','POST')_p95:11567.5;('/user','POST')_p99:11885.9;('/user','POST')_avg:6315.7; ('/hotels','GET')_rps:362.4;('/hotels','GET')_p95:11566.5;('/hotels','GET')_p99:11883.8;('/hotels','GET')_avg:6325.4; ('/reservation','POST')_rps:2.9;('/reservation','POST')_p95:11563.1;('/reservation','POST')_p99:11883.8;('/reservation','POST')_avg:6345.8
total_rps:485.1; ('/recommendations','GET')_rps:191.7;('/recommendations','GET')_p95:11566.2;('/recommendations','GET')_p99:11883.4;('/recommendations','GET')_avg:6309.9; ('/user','POST')_rps:2.7;('/user','POST')_p95:11567.4;('/user','POST')_p99:11885.9;('/user','POST')_avg:6308.2; ('/hotels','GET')_rps:288.3;('/hotels','GET')_p95:11566.2;('/hotels','GET')_p99:11883.7;('/hotels','GET')_avg:6318.8; ('/reservation','POST')_rps:2.5;('/reservation','POST')_p95:11561.8;('/reservation','POST')_p99:11883.8;('/reservation','POST')_avg:6338.7
total_rps:465.4; ('/recommendations','GET')_rps:182.1;('/recommendations','GET')_p95:11565.9;('/recommendations','GET')_p99:11883.3;('/recommendations','GET')_avg:6303.6; ('/user','POST')_rps:2.4;('/user','POST')_p95:11567.3;('/user','POST')_p99:11885.9;('/user','POST')_avg:6301.9; ('/hotels','GET')_rps:278.6;('/hotels','GET')_p95:11565.9;('/hotels','GET')_p99:11883.6;('/hotels','GET')_avg:6312.5; ('/reservation','POST')_rps:2.3;('/reservation','POST')_p95:11561.3;('/reservation','POST')_p99:11883.7;('/reservation','POST')_avg:6332.5
total_rps:430.7; ('/recommendations','GET')_rps:167.6;('/recommendations','GET')_p95:11565.7;('/recommendations','GET')_p99:11883.3;('/recommendations','GET')_avg:6297.8; ('/user','POST')_rps:2.3;('/user','POST')_p95:11566.8;('/user','POST')_p99:11885.8;('/user','POST')_avg:6295.9; ('/hotels','GET')_rps:258.3;('/hotels','GET')_p95:11565.6;('/hotels','GET')_p99:11883.5;('/hotels','GET')_avg:6306.7; ('/reservation','POST')_rps:2.5;('/reservation','POST')_p95:11560.9;('/reservation','POST')_p99:11883.7;('/reservation','POST')_avg:6325.4
total_rps:1129.9; ('/recommendations','GET')_rps:443.2;('/recommendations','GET')_p95:11564.8;('/recommendations','GET')_p99:11883.1;('/recommendations','GET')_avg:6286.2; ('/user','POST')_rps:4.9;('/user','POST')_p95:11566.1;('/user','POST')_p99:11885.8;('/user','POST')_avg:6286.4; ('/hotels','GET')_rps:675.7;('/hotels','GET')_p95:11564.7;('/hotels','GET')_p99:11883.3;('/hotels','GET')_avg:6295.1; ('/reservation','POST')_rps:6.1;('/reservation','POST')_p95:11558.5;('/reservation','POST')_p99:11883.5;('/reservation','POST')_avg:6313.3
total_rps:1989.7; ('/recommendations','GET')_rps:780.6;('/recommendations','GET')_p95:11562.4;('/recommendations','GET')_p99:11882.7;('/recommendations','GET')_avg:6280.5; ('/user','POST')_rps:9.1;('/user','POST')_p95:11565.6;('/user','POST')_p99:11885.4;('/user','POST')_avg:6279.9; ('/hotels','GET')_rps:1189.5;('/hotels','GET')_p95:11562.4;('/hotels','GET')_p99:11883.0;('/hotels','GET')_avg:6289.6; ('/reservation','POST')_rps:10.4;('/reservation','POST')_p95:11555.5;('/reservation','POST')_p99:11883.1;('/reservation','POST')_avg:6307.7
total_rps:1176.0; ('/recommendations','GET')_rps:464.1;('/recommendations','GET')_p95:11560.7;('/recommendations','GET')_p99:11882.5;('/recommendations','GET')_avg:6265.5; ('/user','POST')_rps:6.7;('/user','POST')_p95:11563.4;('/user','POST')_p99:11885.2;('/user','POST')_avg:6262.9; ('/hotels','GET')_rps:700.1;('/hotels','GET')_p95:11560.7;('/hotels','GET')_p99:11882.8;('/hotels','GET')_avg:6274.8; ('/reservation','POST')_rps:5.1;('/reservation','POST')_p95:11553.3;('/reservation','POST')_p99:11882.8;('/reservation','POST')_avg:6294.6
total_rps:753.3; ('/recommendations','GET')_rps:292.5;('/recommendations','GET')_p95:11559.3;('/recommendations','GET')_p99:11882.4;('/recommendations','GET')_avg:6255.1; ('/user','POST')_rps:2.9;('/user','POST')_p95:11562.7;('/user','POST')_p99:11885.1;('/user','POST')_avg:6254.9; ('/hotels','GET')_rps:453.0;('/hotels','GET')_p95:11559.2;('/hotels','GET')_p99:11882.7;('/hotels','GET')_avg:6264.4; ('/reservation','POST')_rps:4.9;('/reservation','POST')_p95:11552.3;('/reservation','POST')_p99:11882.5;('/reservation','POST')_avg:6281.0
total_rps:546.7; ('/recommendations','GET')_rps:212.1;('/recommendations','GET')_p95:11557.6;('/recommendations','GET')_p99:11882.3;('/recommendations','GET')_avg:6247.7; ('/user','POST')_rps:2.6;('/user','POST')_p95:11561.0;('/user','POST')_p99:11885.0;('/user','POST')_avg:6248.2; ('/hotels','GET')_rps:329.5;('/hotels','GET')_p95:11557.4;('/hotels','GET')_p99:11882.6;('/hotels','GET')_avg:6257.0; ('/reservation','POST')_rps:2.5;('/reservation','POST')_p95:11551.8;('/reservation','POST')_p99:11882.4;('/reservation','POST')_avg:6273.7
total_rps:549.9; ('/recommendations','GET')_rps:220.5;('/recommendations','GET')_p95:11556.3;('/recommendations','GET')_p99:11882.3;('/recommendations','GET')_avg:6240.0; ('/user','POST')_rps:2.7;('/user','POST')_p95:11560.1;('/user','POST')_p99:11884.9;('/user','POST')_avg:6240.6; ('/hotels','GET')_rps:324.2;('/hotels','GET')_p95:11556.4;('/hotels','GET')_p99:11882.5;('/hotels','GET')_avg:6249.6; ('/reservation','POST')_rps:2.5;('/reservation','POST')_p95:11550.4;('/reservation','POST')_p99:11882.4;('/reservation','POST')_avg:6266.7
total_rps:499.1; ('/recommendations','GET')_rps:193.7;('/recommendations','GET')_p95:11555.5;('/recommendations','GET')_p99:11882.2;('/recommendations','GET')_avg:6233.4; ('/user','POST')_rps:2.3;('/user','POST')_p95:11558.5;('/user','POST')_p99:11884.8;('/user','POST')_avg:6234.4; ('/hotels','GET')_rps:300.4;('/hotels','GET')_p95:11555.5;('/hotels','GET')_p99:11882.5;('/hotels','GET')_avg:6242.9; ('/reservation','POST')_rps:2.7;('/reservation','POST')_p95:11550.0;('/reservation','POST')_p99:11882.3;('/reservation','POST')_avg:6259.1
total_rps:367.9; ('/recommendations','GET')_rps:144.1;('/recommendations','GET')_p95:11555.0;('/recommendations','GET')_p99:11882.2;('/recommendations','GET')_avg:6228.7; ('/user','POST')_rps:1.8;('/user','POST')_p95:11557.7;('/user','POST')_p99:11884.8;('/user','POST')_avg:6230.3; ('/hotels','GET')_rps:220.3;('/hotels','GET')_p95:11555.0;('/hotels','GET')_p99:11882.4;('/hotels','GET')_avg:6238.3; ('/reservation','POST')_rps:1.7;('/reservation','POST')_p95:11550.0;('/reservation','POST')_p99:11882.3;('/reservation','POST')_avg:6254.5
total_rps:795.1; ('/recommendations','GET')_rps:311.3;('/recommendations','GET')_p95:11553.4;('/recommendations','GET')_p99:11882.1;('/recommendations','GET')_avg:6219.0; ('/user','POST')_rps:4.3;('/user','POST')_p95:11557.3;('/user','POST')_p99:11884.8;('/user','POST')_avg:6219.4; ('/hotels','GET')_rps:476.0;('/hotels','GET')_p95:11553.5;('/hotels','GET')_p99:11882.3;('/hotels','GET')_avg:6228.7; ('/reservation','POST')_rps:3.5;('/reservation','POST')_p95:11549.7;('/reservation','POST')_p99:11882.2;('/reservation','POST')_avg:6245.6
total_rps:1989.5; ('/recommendations','GET')_rps:771.7;('/recommendations','GET')_p95:11551.4;('/recommendations','GET')_p99:11881.8;('/recommendations','GET')_avg:6207.6; ('/user','POST')_rps:10.7;('/user','POST')_p95:11553.0;('/user','POST')_p99:11884.4;('/user','POST')_avg:6207.4; ('/hotels','GET')_rps:1197.8;('/hotels','GET')_p95:11551.5;('/hotels','GET')_p99:11882.1;('/hotels','GET')_avg:6217.2; ('/reservation','POST')_rps:9.3;('/reservation','POST')_p95:11548.2;('/reservation','POST')_p99:11882.1;('/reservation','POST')_avg:6233.3
total_rps:1332.1; ('/recommendations','GET')_rps:519.3;('/recommendations','GET')_p95:11550.3;('/recommendations','GET')_p99:11881.6;('/recommendations','GET')_avg:6193.0; ('/user','POST')_rps:5.1;('/user','POST')_p95:11552.0;('/user','POST')_p99:11884.2;('/user','POST')_avg:6196.6; ('/hotels','GET')_rps:800.3;('/hotels','GET')_p95:11550.4;('/hotels','GET')_p99:11881.8;('/hotels','GET')_avg:6202.6; ('/reservation','POST')_rps:7.3;('/reservation','POST')_p95:11547.7;('/reservation','POST')_p99:11882.0;('/reservation','POST')_avg:6217.5
total_rps:684.9; ('/recommendations','GET')_rps:263.8;('/recommendations','GET')_p95:11549.9;('/recommendations','GET')_p99:11881.5;('/recommendations','GET')_avg:6183.9; ('/user','POST')_rps:3.4;('/user','POST')_p95:11551.8;('/user','POST')_p99:11884.1;('/user','POST')_avg:6187.3; ('/hotels','GET')_rps:413.8;('/hotels','GET')_p95:11550.0;('/hotels','GET')_p99:11881.7;('/hotels','GET')_avg:6193.2; ('/reservation','POST')_rps:3.9;('/reservation','POST')_p95:11547.4;('/reservation','POST')_p99:11881.9;('/reservation','POST')_avg:6206.6
total_rps:644.8; ('/recommendations','GET')_rps:250.0;('/recommendations','GET')_p95:11549.6;('/recommendations','GET')_p99:11881.4;('/recommendations','GET')_avg:6175.3; ('/user','POST')_rps:3.9;('/user','POST')_p95:11551.2;('/user','POST')_p99:11883.7;('/user','POST')_avg:6177.0; ('/hotels','GET')_rps:387.1;('/hotels','GET')_p95:11549.6;('/hotels','GET')_p99:11881.6;('/hotels','GET')_avg:6184.5; ('/reservation','POST')_rps:3.8;('/reservation','POST')_p95:11547.1;('/reservation','POST')_p99:11881.8;('/reservation','POST')_avg:6196.0
total_rps:504.2; ('/recommendations','GET')_rps:197.7;('/recommendations','GET')_p95:11549.3;('/recommendations','GET')_p99:11881.4;('/recommendations','GET')_avg:6168.6; ('/user','POST')_rps:2.5;('/user','POST')_p95:11551.1;('/user','POST')_p99:11883.5;('/user','POST')_avg:6170.5; ('/hotels','GET')_rps:300.8;('/hotels','GET')_p95:11549.4;('/hotels','GET')_p99:11881.6;('/hotels','GET')_avg:6178.0; ('/reservation','POST')_rps:3.1;('/reservation','POST')_p95:11546.9;('/reservation','POST')_p99:11881.8;('/reservation','POST')_avg:6187.8
total_rps:446.4; ('/recommendations','GET')_rps:174.9;('/recommendations','GET')_p95:11549.1;('/recommendations','GET')_p99:11881.4;('/recommendations','GET')_avg:6163.0; ('/user','POST')_rps:2.0;('/user','POST')_p95:11551.1;('/user','POST')_p99:11883.3;('/user','POST')_avg:6165.2; ('/hotels','GET')_rps:267.0;('/hotels','GET')_p95:11549.1;('/hotels','GET')_p99:11881.5;('/hotels','GET')_avg:6172.4; ('/reservation','POST')_rps:2.5;('/reservation','POST')_p95:11546.7;('/reservation','POST')_p99:11881.8;('/reservation','POST')_avg:6181.4
total_rps:449.0; ('/recommendations','GET')_rps:170.8;('/recommendations','GET')_p95:11548.8;('/recommendations','GET')_p99:11881.3;('/recommendations','GET')_avg:6157.4; ('/user','POST')_rps:3.2;('/user','POST')_p95:11550.7;('/user','POST')_p99:11883.1;('/user','POST')_avg:6157.4; ('/hotels','GET')_rps:273.0;('/hotels','GET')_p95:11548.9;('/hotels','GET')_p99:11881.5;('/hotels','GET')_avg:6166.6; ('/reservation','POST')_rps:2.0;('/reservation','POST')_p95:11546.4;('/reservation','POST')_p99:11881.8;('/reservation','POST')_avg:6176.3
total_rps:433.7; ('/recommendations','GET')_rps:170.9;('/recommendations','GET')_p95:11548.7;('/recommendations','GET')_p99:11881.3;('/recommendations','GET')_avg:6151.9; ('/user','POST')_rps:2.3;('/user','POST')_p95:11550.6;('/user','POST')_p99:11882.9;('/user','POST')_avg:6152.0; ('/hotels','GET')_rps:257.9;('/hotels','GET')_p95:11548.7;('/hotels','GET')_p99:11881.4;('/hotels','GET')_avg:6161.2; ('/reservation','POST')_rps:2.7;('/reservation','POST')_p95:11546.4;('/reservation','POST')_p99:11881.8;('/reservation','POST')_avg:6168.9
total_rps:1264.5; ('/recommendations','GET')_rps:495.6;('/recommendations','GET')_p95:11548.1;('/recommendations','GET')_p99:11881.1;('/recommendations','GET')_avg:6142.5; ('/user','POST')_rps:5.1;('/user','POST')_p95:11550.2;('/user','POST')_p99:11882.9;('/user','POST')_avg:6144.6; ('/hotels','GET')_rps:757.1;('/hotels','GET')_p95:11548.2;('/hotels','GET')_p99:11881.3;('/hotels','GET')_avg:6152.0; ('/reservation','POST')_rps:6.7;('/reservation','POST')_p95:11545.8;('/reservation','POST')_p99:11881.3;('/reservation','POST')_avg:6159.0
total_rps:2034.9; ('/recommendations','GET')_rps:797.1;('/recommendations','GET')_p95:11547.0;('/recommendations','GET')_p99:11880.9;('/recommendations','GET')_avg:6140.2; ('/user','POST')_rps:11.1;('/user','POST')_p95:11548.8;('/user','POST')_p99:11882.5;('/user','POST')_avg:6142.3; ('/hotels','GET')_rps:1215.3;('/hotels','GET')_p95:11547.1;('/hotels','GET')_p99:11881.1;('/hotels','GET')_avg:6149.6; ('/reservation','POST')_rps:11.4;('/reservation','POST')_p95:11544.5;('/reservation','POST')_p99:11881.1;('/reservation','POST')_avg:6156.0
total_rps:1098.8; ('/recommendations','GET')_rps:425.8;('/recommendations','GET')_p95:11546.6;('/recommendations','GET')_p99:11880.8;('/recommendations','GET')_avg:6127.4; ('/user','POST')_rps:6.3;('/user','POST')_p95:11548.4;('/user','POST')_p99:11882.0;('/user','POST')_avg:6129.5; ('/hotels','GET')_rps:661.3;('/hotels','GET')_p95:11546.7;('/hotels','GET')_p99:11881.0;('/hotels','GET')_avg:6136.6; ('/reservation','POST')_rps:5.5;('/reservation','POST')_p95:11543.6;('/reservation','POST')_p99:11880.9;('/reservation','POST')_avg:6142.6
total_rps:666.1; ('/recommendations','GET')_rps:255.0;('/recommendations','GET')_p95:11546.3;('/recommendations','GET')_p99:11880.7;('/recommendations','GET')_avg:6118.8; ('/user','POST')_rps:3.4;('/user','POST')_p95:11548.4;('/user','POST')_p99:11881.8;('/user','POST')_avg:6120.2; ('/hotels','GET')_rps:404.5;('/hotels','GET')_p95:11546.4;('/hotels','GET')_p99:11880.9;('/hotels','GET')_avg:6127.8; ('/reservation','POST')_rps:3.3;('/reservation','POST')_p95:11543.4;('/reservation','POST')_p99:11880.8;('/reservation','POST')_avg:6134.4
total_rps:422.4; ('/recommendations','GET')_rps:167.3;('/recommendations','GET')_p95:11546.1;('/recommendations','GET')_p99:11880.7;('/recommendations','GET')_avg:6113.5; ('/user','POST')_rps:1.9;('/user','POST')_p95:11548.1;('/user','POST')_p99:11881.6;('/user','POST')_avg:6115.6; ('/hotels','GET')_rps:251.8;('/hotels','GET')_p95:11546.3;('/hotels','GET')_p99:11880.9;('/hotels','GET')_avg:6122.6; ('/reservation','POST')_rps:1.5;('/reservation','POST')_p95:11543.4;('/reservation','POST')_p99:11880.8;('/reservation','POST')_avg:6130.8
total_rps:516.3; ('/recommendations','GET')_rps:202.3;('/recommendations','GET')_p95:11545.9;('/recommendations','GET')_p99:11880.6;('/recommendations','GET')_avg:6106.9; ('/user','POST')_rps:3.5;('/user','POST')_p95:11547.8;('/user','POST')_p99:11881.5;('/user','POST')_avg:6106.7; ('/hotels','GET')_rps:308.1;('/hotels','GET')_p95:11546.0;('/hotels','GET')_p99:11880.8;('/hotels','GET')_avg:6116.0; ('/reservation','POST')_rps:2.4;('/reservation','POST')_p95:11543.2;('/reservation','POST')_p99:11880.8;('/reservation','POST')_avg:6124.5
total_rps:484.3; ('/recommendations','GET')_rps:190.3;('/recommendations','GET')_p95:11545.8;('/recommendations','GET')_p99:11880.5;('/recommendations','GET')_avg:6100.8; ('/user','POST')_rps:2.5;('/user','POST')_p95:11547.7;('/user','POST')_p99:11881.4;('/user','POST')_avg:6100.3; ('/hotels','GET')_rps:289.9;('/hotels','GET')_p95:11545.9;('/hotels','GET')_p99:11880.8;('/hotels','GET')_avg:6110.0; ('/reservation','POST')_rps:1.7;('/reservation','POST')_p95:11543.0;('/reservation','POST')_p99:11880.8;('/reservation','POST')_avg:6120.3
total_rps:415.7; ('/recommendations','GET')_rps:162.0;('/recommendations','GET')_p95:11545.6;('/recommendations','GET')_p99:11880.5;('/recommendations','GET')_avg:6095.8; ('/user','POST')_rps:1.5;('/user','POST')_p95:11547.6;('/user','POST')_p99:11881.4;('/user','POST')_avg:6097.0; ('/hotels','GET')_rps:250.1;('/hotels','GET')_p95:11545.7;('/hotels','GET')_p99:11880.7;('/hotels','GET')_avg:6105.0; ('/reservation','POST')_rps:2.0;('/reservation','POST')_p95:11542.9;('/reservation','POST')_p99:11880.7;('/reservation','POST')_avg:6115.3
